height,txid,prev_block,prevTxID,prevTxOutIndex,scriptSig
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27010,dce8fe7b585265d5da7ff20bea958b069b5d609281ee2a6d3bb490a6f1dc1d82,0,49304602210097b8f35528da565d7ed549f7af8eb91b00c40bdbbdd0917545e881c1c0325f50022100d6bd4b30c61d7e602a14dde3fa6fb46720537b28d7c52a67b8d6c6415b397ec501
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27214,d65a70a8d3a489bae821ccdac353ee456d6106e8759eafd7aed932e040163882,0,473044022026b849495864a7aab82a5de906d88d8a92b9f7b356e401a4abdac851f64871db022039fb951006d50db084b67e575031c3294a9bf6d25ab11be3e5c1c6fb972ac92101
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26976,5de66d36625a2bcb27c4b134379be8e3425c6aa1e846e5acefeb28018fc21d88,0,483045022100ded620b6a96e93361b13ee38222cbfa6e806133e4919b74fc6e4c271b1a3c1ce0220306ac43bb574aa3c80f747b48b05fe46928962579dee292326e52c2418f8c29f01
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27146,84a91d3e8161e8f27adb32352a2cebbed5a675a6c96e3204f8f89f17738ce38c,0,47304402205c849070c62e69909583467c6794b885bb0720ef1db845acd397c5876023b9920220651aec74f939fbc12235c2c569e992b7b8eef619c2a4c5073784887ef38662f001
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26978,6125d7338f0df796a8b7bdbb4c94f798815dd96faf553a6446f4e08acc381798,0,493046022100c0231c7186a7e75abc193cc50e6ea4425550e24f1e5fabd1098571016141d37b022100fc2584b080a6ac0a36848f7e345729b3ccbb362b0b1663e551eddf7bba7d0ba701
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27299,0288e362bab8bd3afda91626a2ecc4c4e2b4788fbf27d1f97a9ad2d63dda1d9c,0,47304402200e008e89e90108e6f85271f2dc68069d3388ccf112ca4aae5ecf501a317b939902205a2fd5ca257d246d4b7e349a62c9191b5ee820ea257700aa7ffc2e94573984f301
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27156,d360c827f1a746d6774c77ce0644b9e954ce75af7d216e9d810984fafc93ae9c,0,47304402200e1f95a8512b641bf19241591add3b5cc9d6143a996e3a99121e8372027a5f4e02202b8f56862cf888e1fe25dee93a9693c163a4e8f26de97b532669abed1dea998101
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26990,412ad68c69a99d3c49fadc9d4d5317a92c73416bee0a28dd94fc6c1ddb92509d,0,483045022100e2a1dc83c4911d48be5469be8f36577a51d6b7c933ba2ab295b47f04d220316d022051cab3685338088f0ba4deef1b15e7d0ab04435822144588b2d30ece3b01aa1001
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27331,f61e59a932f8030ea2d3fdc89ba2b9f3aa9ba2c726e7644810814743c0e0b19d,0,48304502207121facc268a877e0098db5d95b93a3b5e18adadf42b156f1515667a77410a28022100b13f4138769145e2af0c043952a42cb28e46432f70bafdd0cc0ce66671d5ad5101
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26883,a39b3bc67c6d1ac83cd0b7f766b51c38a1afd165bc945bf1207afbd89f58c2a9,0,483045022100a2e64ce260ae934823e823499e5a181ef6847acd8b85f71030e67121db4638f302200e6e78cfd5e6c45e5c3e504a022170be5a44d07c5eb505bca91ff441d2eea9b001
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26908,9a28817d7bd6e3fdeb21de07616262f66fdeadc4c720aa98cfccc87ef528c5a9,0,483045022100951a48e4f31e2a73fcff8b68f8f7b5ff340faa9eb56a1705c48edba0d04989130220702d1d7958fa8845685a73fbbabf75191ff1afec4517cd404e5818bfad62332801
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27288,400f89ad656c66cbb71d2fc034a5d79acf71902e7663bbb1de4ad945633d6caa,0,483045022100e0300e74ee68ed93f5a74dcf814f39dcd244fe4be948f94a4792ccc5b5e30ada0220708574324bda8b8698391431a0a156b503be230713ed2383a6dc0d3867f0347401
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27342,62f54d05bc8da8cb39621ba3d918c1643c9af59ec1077a4bd98ec74aebb424ad,0,47304402204e97ea01c6f6759e1981850a7758a173ce4854992871891e7e9b253d55f62502022069e3f914445b98e5e693a73bf436b1fc653cb703d60ec677876e8c42729e7a6901
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27295,60ed5c526aebf408dfbf1d7f2a5f2c8d51ef32c57ca8e9131fff753d5b367ab7,0,483045022057affc105ab0c0d3646702bf9b68959c9146c2c9b7e9779fc8f4a49ffa1b99000221009c03895ffb0fd7a9d0ad2c7648010c1bc50006289c3e73ba4f11d88ea2e7b91501
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27081,07707368ac1859583ce69a1747760c79d135d6748dd4e8c0be16660db8e12cb9,0,483045022100dcffe97e31d4acdaaa8bee816cdc34bfc3e2b8ad9e86e7827732c564d87f92670220623a09a9bddc9913f7dce859115c326ef99ddb35715d8d49894350819205abd401
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26946,da68e3c8be72c67502cb7245119fcddc540f9dadeb16bc1021fb57a329eab8bb,0,483045022100c829fb895409cc95a38b5ef32e9041ce39ab5272aeaf1884a6c8f93c937c0d9b022032a6b16f08d9946e178d8c9e0cb4f72f419ed7c50e046bbe9d41e7b29fd0fb9c01410469ea29e5930a0d954a6ba3ed8037c3e7cc3d11f5d34f6c0b2fad1427a062a6e18b2c6a83414da5b29cd2e433dd04b847b2d236b47269bdd7de8f2067229bd20e
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27261,c8536f892f86111efa46feed14136f01ac40a0d581f09e866dbfa0a21fe270c3,0,483045022049fb6de4bb19e80a132c5e0078506301fe11553a85e4189373138672663650b20221008a693866c1405a776feaa61118ef104e371181127eb2cb117c211554b83df60301
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27017,6da27435d44237a4d97f0d7b9d78e0c37618e8092567aa5ca75bbec57fcdf5c3,0,48304502203247dce195503dae129083534908f5dace01bc075da845f382d4d06039c3cbe3022100ac91ac6ae9fc3a2142eaa68b25029d8749e3d246877e9f2a3a1b3bd42ab47f8801
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26955,97f53ff18f63d58b4af69c5f63e4ab3b06be519a7c17a6fe6abda7c524794bc6,0,47304402201295192e4d47c91720387ca3a9dc535ca66abce6d41e6a28ab5dcf0b218463300220683a9b32c89c352c285cc9defdd104be2dcf69725a4c17ed923fe694af7b4d3401
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26903,82875354bd8ae4e8c2565da80e7c63902ccccfe8da66cd31fcf0d1ef2b89aec6,0,47304402206e1cc9913a7e75036df444e8d66061151d423dd48300fe65e4b588119199112a0220253828c5653f55f1a584c82e36227c2f938eea06496b89b73c36246d38e4854a01
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27324,d5cc7118d2623e07b7382b511d063086645fe0afb20dbc46125c42d852e8a4c8,0,4930460221008daef28a72308041c2bd4b6bfe8aefcd4f81d3a505986937863107c38781da6d022100afe82efe7306c19389d682d026a7e479849f0bd13cf294a5e315a74291de778d01
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26817,e67c7cef9c59167046bee99a961a4ca75137c5ed4b697b30dc6e752ff1d50ecc,0,47304402207cf2fc38b84da0308e50a28573a9c428e1f3d89881b490d2c076e74cb15f3a0f02201bb6763fddd9ffe9dfd60f0fad938e0f11ab955e3630a51cb6155a4a82da769101410469ea29e5930a0d954a6ba3ed8037c3e7cc3d11f5d34f6c0b2fad1427a062a6e18b2c6a83414da5b29cd2e433dd04b847b2d236b47269bdd7de8f2067229bd20e
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27124,57c4fa66fa1af53761a9358d17ed4ed75f5e27ea7299eadf9b03826f89a88ace,0,483045022039e6f4a936e9426cf26d7fcf9b115377dde36b61b69b7618c7b1425bd37b26d2022100c42be9938a35ea71bc4f6d08949eb68e531cb0ef9808805057626535fe68e41501
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27223,c6af7a76f3e953911ba22373f04df4c3342c3df77fc6c487b5b315e3d34656cd,0,493046022100fdada8174e01179fe5451bb37f5a33d54e0b0e382428c1baff95a6e4ef1ba81b022100f42ef01c50339f9ba31cc289cf7842eaab1f59b0122a643f5cb9e306da28f99801
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27276,6b0cedbacff2bf2756bc291e834df47b0579111311121cdd1f31bb9f487121ce,0,4930460221008923f33b7ac2a5dd8137792e0fe8d5889f9ea94aeb6b20811e07379228b3f846022100a113ee7c56f6b593ef8a1fd53e4f08fbf6240f447507b78542b5c4df98c47c4001
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26965,0e3dfb9b48ba4d85a12f07a89c0b6265f47052474287b929f79b77d1f8bba6cf,0,493046022100c976e73b3caf87c35cb1a8ba7d6426d33b6b5ae6cc10e44e05ca6364e6fac8b3022100c4fc31cc3d40c30fad7206bd63f8d3863d4b01b0cd50a04d99be29d494b10ba501
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26816,c6dbae4c8ca97a746030b390441cdfc750218a20b07d29b56f07b157cdc0bbd3,0,4730440220401d064d79ca469248e4f8d0d302bdcd0d1514ed745d100c85c8ac6cc9a5549a0220422aff2378026d238b7494c470312f63d9cf43304c630643da678df0e878b68d01410469ea29e5930a0d954a6ba3ed8037c3e7cc3d11f5d34f6c0b2fad1427a062a6e18b2c6a83414da5b29cd2e433dd04b847b2d236b47269bdd7de8f2067229bd20e
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27090,6af67d2e70e9335f998ff08001a7b10766e239902dae00e60c04e395ecc5dee0,0,47304402204bd1bfdc5b2a0def4aeac39f5f919851568e5f2c814f4649410d4a74433d1f2d02203e21482be6f1dbf35550a503ae73cfdbf1a27e383d82942005db92c0a0be5b5d01
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27300,863ea46f776322dd0b136406fd20f91db53e8144de111123e66ddac1dc7ed0e0,0,4830450221008511790d478736d1c95929c879a1dbfdfe2a6d595b29f766937ba3a5603861210220581953a4496ff2cc75c9f7a9c8897782fce6b44a4ae6e81eaa3e5b5b38ccd3c701
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26816,b34d15d7b7e6c2a4333fe13f354de1d715b7d8d00ec86b4cf0f8d24bfa71a2e1,0,473044022100da161554dab544992224ceed9aea22a114fb16dcb20d99ce1351572b86a58577021f047b92526e656a1678ff28f8181a052e330e6d704a8599d996ece66c13b5c701410469ea29e5930a0d954a6ba3ed8037c3e7cc3d11f5d34f6c0b2fad1427a062a6e18b2c6a83414da5b29cd2e433dd04b847b2d236b47269bdd7de8f2067229bd20e
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27340,e791190547dcaef8affe26157db0fe14751c9d5ebab996186f0c00b25e8c0be3,0,4730440220228ad9ba2c3bdcef8816ea6f770bc0e1096863d24cc5d30f9ebcf7151421e6a902202cb655c5c3645d64b2947a6a004a547aa622bb2ac48d756e1ac75933c4890c6001
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26960,71fb8c893fd60da7154ad043a25868aed5395cd803f6a4b6a0ab379cf84e15e2,0,47304402206d824cdf7a2ceed28ae7b36e2721fcd834b19f3a4819ec531f8ad8de57614e2302201c6e8b64419dadd1d9d5f6a2601ad90da72d9e712e46b8156e88d51318307b7001
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27126,e4c477f106165d8d36af20da6c395b9aaeb155e02a0cf1d457cf2e17d7b4a0e4,0,4830450220025c9fbdc97e6289c3c2f828cc381ca42bfa43e24dbc4f98ff0c295096073476022100c4873db1eee46b9b49eb2fbb2fd2f3f7b49346fecae780bb0bef22730aabf4aa01
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27106,1e1ae4a858d4b3e4e48d555d59d1d66d9fbe9692d7b90875dab0832854e81df0,0,48304502206a864d3b2327fd018696da008647e4f357891f5901ed89c77d025a5ad1d7039f022100fff5f36b7fbcd82041faa522b30d83b9f64fec4598442536183ae57d8203d3a601
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27094,cbab83f02cc127d1b967fa41d2564d4b61e3581eeaa3d30c75d502fde69895f5,0,483045022100f52116f9e64f2bcdf3620faf087e8c28a341df40df00fb9451dff95637dd3ac902204e4115ac906dfbc74629b5c38ed720fd4b1b41f94fc9a764ef6a87cf8908244501
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,26994,3447c9a65d4fd7336eb7af350defb5f430ffe4625cab8979dc8f2941455ea6f6,0,4830450221008e4be9cafbf2c0dc4aed329802146e7b9d5d889a022113d46d596fac0942f9f7022078b14cad214d47de1f5190bfbfadb59d2ac1149e5ff42de14f6206846cd2a66201
27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,27194,5bb77817b116e98f27cc20d7c4b0186f67541f5daf59ad2f9cc41847532b89f8,0,4930460221009b9cf6fe7e118d0ec2c91cb20223f7756fe4937d74bc95bc81a56627666357bf02210095fc0b33aab587e28b359d14b954a98fedab850c54263fe6ba9c2015b1cb147301
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27356,0108eaa9fe8e67b992b312abdd8ef3cddb60a4e9cf7b5511fa6b7aff1362950c,0,47304402200d7b003514f99dff30ed2beb39c675eabbee788e392f726abbd28f2447c573db02201123b92a132bc874eee825567fbf7d38c499b229801c4e2d50763ab1bf0175ee01
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27386,0f94323aad9d03266d47a3b71657317cb9f75bd31c9883868d3b98e94181cf21,0,483045022100dc8c5458098af7f870483092b08085003f3abb4d8930a2b3ec94e2796a7de3b3022046141f498cd518ac9749ba3ad5401c3cc31d980d215ad59bf8292d48c7e30e7b01
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27380,1dfab979f09874f5f83f80202ce0ad3d1a53be321f56b26dda54cfd9a33c3b23,0,483045022100cf2a4e784729ecc49303ef7d647c352f48aa27845357917bbb6d48f847fd53ea02205fb6cb0da22cc2bf75ed66cf99e718e1e2fc1597d7bcb9641f9fe0123d6b0f8101
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27394,6791095441fa3675128d721e96e78d7c201e396421dfd0d18a58622f72874023,0,483045022100ed8daaf4f654147d0b4ec88d743135535dba18f19d7fdd1db416d0672817892202205d17b2b8b7600b928a067ce80aba63e89754869351870fa02bf44e7759623e6501
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27398,e8f54dc294303a70d9bafba29e46d04d8cc1422018a5d55764bc8bb804e24b41,0,483045022100a71d8f97af662bf986dce24b7e932649ed29c8595837433a2423a221a92b097d0220402664db144ce158e4c3fc89ff8c35100ca3a86596fa882c4d37a64f594896bc01
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27401,3f5a63e3f7b539a3182f0abe7cdeb268e3520e0381e6ccdec42cae70cc85fc4e,0,483045022100ed1e4ff97ba4a3b3aad295f5846796305576b43151ccf863797046a7a0877ce70220731aed6270fa39574485d9f51b204e1a1662fd47ece6e4f2379f16b20161558101
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27390,40def330a19fbb4e69b5acb8c1ed6d76384bb68476aba76b1d8bdded2f8c7762,0,47304402204def846dd3bab19757f372e077a079bcc5d6544ca7551c550c686c9a10a35ef7022054d0f23c5d7e9890a5b7a508fced1ab21bb6dc61d3039eac4548cab46c08b33e01
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27377,52b5dd1e7bdb688a44d6cc241ed57d58368ea284eae9795214180ba18499037b,0,493046022100cb243a3733c63f7b6c97bae57213beaf098413be2528dcb6f5a9599c80f217bc022100e96dcf979a8db3ef520e3c40c5d7cbb6a65f744b61ec2987469605aae8255cc001
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27366,cb143a667b225fbdd4669d5c4c811211212e72730e2926aa16c4b1d6727e2983,0,4930460221008e07480577579d8f3e4c36346b44d22cdfc855da746cc7fba795f5bdb8ad1d5a022100a4173d604620df1814aec38dfe8d4293db3b1f6168575a003f206a4ebe9351c501
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27384,91e63083e2906aaf2debcff62caa1059fa2945eac645a5ae9c87fbdc08697a8b,0,483045022100c1c71d3e8acf31e3ed03ed16b1052e370a62fd9607134768701f07bbe867e3f8022038d4cd8e5eae7cc7487426dffc01bbf38d32d001800af550c3fabf127841d62401
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27364,4697b1eac260361258689e374bf4351e81ce9641716a4a33cf258a8dd65ed2b6,0,483045022100b0e169b43a158f81904d47feac7c24f531dc9bbb459dd20a74291a8f6f33a5ce022052f7428f0c940afe064e0bda5d94d828be00a8d9ab5e410afcc67ba49da8bf1701
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27382,8e766de8399a3d07a7047842f72165f5fb74c56f4863f4a1f16fb982b193d1b8,0,483045022100f801506b98af1e1c4ec2baa2d795c15b31caaec57045145751f88c7ffc57942702207060afffe2694359aac7da3f333356d457a40cb52f95df3f33172f7a7a5725a401
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27370,d1c94255bfb9bc302a0caceb872b6df32064cbcf6ef0042d1d4727dfc20e3ad9,0,473044022071775fd25a1e95d8203888efbb6e053c37263c59471ae16fbb0a8fabf88a873e022055a84d8de82b707910f219f44ce9546c658c992cb38b90a103b56a9aa452c13001
27528,67fc73c770d5001be14f65c95f2f37e04e26c3f8c6a49519d2e63c594ea26756,27525,f2e5fdd316163507300b815797b6a4c0247a3053ae760a091c20779ba9999a65,0,48304502204c1c7bd68a332746a2d7870f113e6220864ca9c4658fa1895c071322d09e7b6e022100ca1d440650ac6978067d3548c966b54260204e60d2c0e71adf3c4bb5c61a13450141042d4a4bb021c6b12f3e8928f7106ed6fd58b00a4a714571141e0cb6450186a7fb2a82d4ab5c2ed42e53349980b339e2fdca2474e2586055c2d5bd24776f4c550c
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,20479,72988f09c2c407b1bb80e9d44fd9ed85b453fe57c77123c702f0268344ad3f78,0,493046022100a075305cf6a1b08e9a293cf63976b636e56e09de49502f0b972d3d38ba4284f1022100b98874d9aff477e9b8a9f5f377bac1cdd5cdfb87b64631590293fb9c46c9c59001
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,17279,80a3f72d98290211cf842f9d976851ad64b32c827c828fed82570a9382df5279,0,47304402206a1df2017752ed92d8e4fa718376d91e6418c0721b5b1635c988b7a7b10c9d8702205827a7fa224b683babddba52ad71813c4edc3d2f88a98126ab6a6de282f3622701
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,13683,670447dbbb4330020ec005e5da4aa00162682de3cf6edc7e9ec89499d0bb357a,0,4830450221009a6c29c302fe83dfc6e7cac2677829253dffa3d1ef7062371ad0ce798191ac4302207cbcc4bde66630ebba1587ccfa70a4472e1bb5c2d3102800228902ac151d2c2201
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,18508,32c7d182b3b0192c1dcf3a964f1248bf1f106673a7b65478e0308e7da125ed7a,0,483045022100a80206319651665d47a41737afaa00332a573aafa541f49e2f0b2d26457dc07a022059bc6a2c8d127745875c2c1ad911b54356ae9c92e95fd27135b67dea6dc8e9f601
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,20299,85c0076709a06d7272f62abafb99799b29d29273143152745ffdc72bc0de067b,0,4930460221009ffb76711996048922a4074e110556e1601c387c9df55789f8fdac077c97b4b9022100dbf07b9bfe518b887b60086661aa7a5bab8b455a7e39dec6ef80af30a83e8a0201
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,21081,761fae25bd14f9462e58d045d3aa819a0a8a4cd262c2ab54e251e5dc2c6a807b,0,4730440220170bba70c677fd4fed47dde659898868db2b94f46659083e95d9ae65e0b3e33d02205ef1ae15cfca681b2eb9a52a8969f1f2f8ce95dfe191c043b90a3e0d29d973e601
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,23180,eead2e5bedf4abefc3ec2c2cc6c5a5e9d75d88c02c4cb36433978b53df52057c,0,483045022100cbab470100df399189b8e7c63ecda142e24293f58c94902172989067cdd67c8a022018647b1dadcddc52adff46660b075b0a2889eab4b6bf191027e9db80dc81d78e01
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,27448,17c9d123b144447af8ed0259f1c677dd9ba12650ae6d3b2d02f7f6a589ca2e7c,0,48304502207b8dccb5e7d35cf68ef45f93bf7f5e627e7f711ead1b8c43bc5872bf9391d6b9022100c6e237297dd075801bbb931812b0705a5056a3f243a758e7558d7c27eec25ae901
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,24111,68d7bd803ad49115b7fdb5da6488efda9cd6236b12eb9fefa81279375b5ac87c,0,48304502200af23ea9fd08e57233739bb3208499324dd8957e6267cf8aba68482472f8ac1a0221009cf2c73f5fdbc90e11ef2f5d6ef047b4d5831c2c0feb697b6f434d4aad4750b401
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,22660,32a1a8608cb88f4754324baee6cf0ec998c5596c58930b1220a27f6207a8827d,0,493046022100d9edc598b8d0160e2740e7905275c576664e1c3eddd79c590bc768222f4e18b50221009cecdbc668cd77d445e11510f2baca520355ea93fd21655b47c0f20f322ca4b101
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,22885,2d0b280aaf9e74a76b488f18a5b93d234ff0d46a8b6f212038a5475b1b459a7d,0,47304402204e5c190035599e9b77dfc894f7cb587a009d639ee12df7735504b430c7c3007102201e8f74c8dc66c36005012b53f12c092c9113aafe081637c99303847bf058d64e01
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,24815,2ef679c9195bfbbf7c96dab2bd6e9e24b7198fdb2801d58ea127692a5ebb3b7e,0,48304502202607aeb5afce45ac9c761fc3908ef4b16bb5fffb39408d391484fd39ad4ef1ff022100e3fe8763bd3d8a67079bf90b613c1e29e79ff8f3e16f235c4d89e63f8e80f8ec01
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,16929,326797ae5d37b1e138ac9abefe990a5e8fef36eb7686bb2c80d855ac8bce5a7e,0,48304502201d95699379b4a4393b19228c757ea6c7112c83844b6f64bbd5ff75697f741a30022100b87fa8c0413c1f99c8a23040248e7e44efebee4471c65fba1ffd98517ef0a0ef01
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,22161,9bd6e37414e77d1cb620c090dce7dadbc8aed317a294fb56f00edb2a0f19a97f,0,483045022100cfc83958e69ba045049d58dc73399e41b75b1f0598c407e999b1131248ecdfc202203a32abee071dfd6491c02e65fabe7d360da03feaf49e9af4f9fc9a7631020dd501
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,20031,78711c2e4978c261c15db9f2795a882e1dfcbdb614d2e9ceaf58e464cea68f80,0,473044022047fe6f6f1eaa40098a008c87d600c895780097962c57c23b3c1ceb79b3ffd70b0220055c0cc6545c7cc851deca31d644a8013bdcf88eb7a6903d2014d24b60da885401
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,25391,89b5feae4e1ab77bf013b20c22ae418c14491a202770e4172a0636c33f73c680,0,4930460221008863b7a46183eefddbf84c2da4cd16bbddf0202f42aa23f5f46a01c68813480b022100d097456022b4747711381136a6f7eb9139ab60048486ef8ca2302c52b06f7fac01
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,10833,34ea0fd230673ccd87183b927e12b7530e0111f6f21f8809018cbf06877b3d81,0,4830450220220b15528e922321293377e735db1d685a23bfec4cb4fcc90249ae2472802ec7022100d1777d51470c52e50039f55bf3d7071940091c87cdfd46819211209b88c493fe01
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,22178,84b84ae6468ec4b701ef984392102e5b32ddca32f9af5798e048b0589094bb81,0,47304402202965bb17fe31270b89927caba615974fd0e2648673ae92e960b78160aaa0af2e02202c0d36cab44345ce3ed0489ac6bd24b74dc66573f4759498be63f86cd382fe4e01
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,15645,6c6eef3a915e46ba2377599c3f0262a6b69bc569236274c7c848ede3e0b3fa81,0,493046022100d696a5f1740e966f8526810c61282b671948919cb76985186a3b67464681edf8022100b48ff84b2beb8b7d41c0f07cdbfa1b8c2a68a9e59213d20f85b9771d6b681e7a01
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,24236,65334e7c72ff8e34828368a096dc8b144235baf7737668dc0588922aeb5d3f82,0,48304502202e8cf6080141329f069455dd5ae54ba5444ad61e6fcc2072f8fbfd998bcab199022100d3feac4c06dc8e7e6c1377df75515a3adfb0100edce1777a7d26433c8a9653c801
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,15540,ed0748191988188f420ad4eec6cbf86e347b37bd1ef0b7ba367164cf118cfc82,0,483045022100fe2d4454a91495df20b063a49963ca39720f44c591d254d349c4986aa2aa849c022028865499e9710c75a846e003d661d27c493061d36a521cedee1f09879720420a01
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,15199,708160473b6f262252ece89c08e416f8be9e86cfb0bb3e1103993e1bbe96ad84,0,483045022100af7e296e46ba8d0e1060d194e4951e495edf3658ffdfb7c4b62bbc4e1c56703b022067b46991adce3e916841b9141c6e430f405736db52bc16f2b59f683816d7827901
28507,442a16294926b83e8ac67727a69ef970f426c2100fb5cc6b596aa239c2a61077,15966,99a857db04f512df6a61ba62b31643185192a52cf6c45652e8a19cfc71ed9c85,0,473044022017c380f0dc99115e245ea46b7c2759f3d417474316fa7b6f67f7ba9c4165a351022027d16c6bc1f3486d32a6a779df802a8a80d11a96f972897a4130a7769cf10f7101
